Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,0.834408164024353,0.10305000096559525,23.845483779907227,,0.6627860069274902,3.3975300788879395,,,,,29169400,83259,21300,,0,0,,,
,0.8425890803337097,0.10226999968290329,22.011215209960938,,0.6916019916534424,3.3975300788879395,,,,,5423837,67888,107212,,98067,0,,,
,0.8262282013893127,0.10383100062608719,21.55264663696289,,0.816474974155426,3.3975300788879395,,,,,6445146,682730,32625,,69542,0,,,
,0.834408164024353,0.10383100062608719,21.781930923461914,,0.816474974155426,3.3975300788879395,,,,,10290647,0,29250,,0,0,,,
,0.85076904296875,0.10226999968290329,21.3233642578125,,0.749235987663269,3.3975300788879395,,,,,28502268,710910,22266,,26234,0,,,
,0.8671298623085022,0.10773500055074692,21.3233642578125,,0.7684469819068909,3.3975300788879395,,,,,22069596,333039,30187,,30352,0,,,
,0.8671298623085022,0.09368199855089188,21.781930923461914,,0.7684469819068909,3.3975300788879395,,,,,21581451,55079,19837,,0,0,,,
,0.85076904296875,0.09836599975824356,21.781930923461914,,0.7684469819068909,3.3975300788879395,,,,,8124909,102473,11268,,0,0,,,
,0.8753106594085693,0.09992799907922745,21.3233642578125,,0.6819970011711121,3.3975300788879395,,,,,21451279,589223,17400,,2082,0,,,
,0.8671298623085022,0.10148900002241135,21.781930923461914,,0.6819970011711121,3.3975300788879395,,,,,16076255,412456,8962,,4164,0,,,
,0.85076904296875,0.10929600149393082,21.3233642578125,,0.6916019916534424,3.3975300788879395,,,,,5836049,1214312,13012,,116390,0,,,
,0.834408164024353,0.10929600149393082,21.55264663696289,,0.7300249934196472,3.3975300788879395,,,,,13429422,2613076,5587,,16656,0,,,
,0.8262282013893127,0.10929600149393082,21.3233642578125,,0.7684469819068909,3.3975300788879395,,,,,13505356,2568757,5925,,44973,0,,,
,0.8425890803337097,0.10929600149393082,20.864797592163086,,0.7588409781455994,3.3975300788879395,,,,,34360013,3945233,4462,,11451,0,,,
,0.8589499592781067,0.10929600149393082,21.094079971313477,,0.7684469819068909,3.3975300788879395,,,,,26533415,256184,6262,,11035,0,,,
,0.9080324769020081,0.10929600149393082,21.094079971313477,,0.7684469819068909,3.3975300788879395,,,,,86835645,6148,11587,,0,0,,,
,0.899852454662323,0.10695400089025497,20.406230926513672,,0.7684469819068909,3.3975300788879395,,,,,21049969,3842,47925,,0,0,,,
,0.9080324769020081,0.10695400089025497,20.635513305664062,,0.7684469819068909,3.3975300788879395,,,,,26245951,3842,5512,,0,0,,,
,0.9489350318908691,0.10695400089025497,21.55264663696289,,0.6723909974098206,3.3975300788879395,,,,,79735841,0,15412,,2082,0,,,
,0.9489350318908691,0.10226999968290329,21.55264663696289,,0.6916019916534424,3.3975300788879395,,,,,30481969,64046,4237,,5205,0,,,
,0.9407543540000916,0.09992799907922745,20.635513305664062,,0.8452919721603394,3.3975300788879395,,,,,27551469,512368,3787,,62463,0,,,
,0.9243934154510498,0.10539200156927109,21.094079971313477,,0.9893760085105896,3.3975300788879395,,,,,30555191,105035,8175,,677730,0,,,
,0.9243934154510498,0.10383100062608719,20.864797592163086,,1.3928109407424927,3.3975300788879395,,,,,13722310,128092,7537,,1473724,0,,,
,0.899852454662323,0.09524399787187576,21.094079971313477,,1.1910929679870605,3.3975300788879395,,,,,19346829,102473,19500,,540934,0,,,
,0.9080324769020081,0.09680499881505966,20.864797592163086,,1.1334600448608398,3.3975300788879395,,,,,15306070,38427,33487,,327517,0,,,
,0.9080324769020081,0.09680499881505966,22.928348541259766,,1.0181920528411865,3.3975300788879395,,,,,19851246,0,166800,,88490,0,,,
,0.899852454662323,0.09524399787187576,22.46978187561035,,1.03740394115448,3.3975300788879395,,,,,14449104,25618,84937,,46847,0,,,
,0.8916714787483215,0.10383100062608719,22.011215209960938,,1.03740394115448,3.3975300788879395,,,,,10272749,140901,66075,,8536,0,,,
,0.9080324769020081,0.09524399787187576,21.781930923461914,,1.1046429872512817,3.3975300788879395,,,,,15794216,51492,16200,,285250,0,,,
,0.899852454662323,0.09446299821138382,22.24049949645996,,1.03740394115448,3.3975300788879395,,,,,4411424,2487546,13312,,99941,0,,,
,0.8834907412528992,0.09992799907922745,22.011215209960938,,0.9989809989929199,3.3975300788879395,,,,,15457938,347385,9675,,43099,0,,,
,0.85076904296875,0.0975859984755516,22.011215209960938,,0.9701650142669678,3.3975300788879395,,,,,13158230,25618,9112,,10410,0,,,
,0.8262282013893127,0.0975859984755516,21.3233642578125,,0.9605590105056763,3.3975300788879395,,,,,24363880,2561,18525,,152827,0,,,
,0.834408164024353,0.09368199855089188,21.3233642578125,,1.1046429872512817,3.3975300788879395,,,,,27015594,409894,50250,,41642,0,,,
,0.834408164024353,0.09368199855089188,20.864797592163086,,1.0950369834899902,3.3975300788879395,,,,,11840238,879992,5437,,22903,0,,,
,0.834408164024353,0.09368199855089188,20.864797592163086,,1.0085870027542114,3.3975300788879395,,,,,11270735,768552,67275,,36437,0,,,
,0.8753106594085693,0.09368199855089188,20.406230926513672,,1.027798056602478,3.3975300788879395,,,,,23886582,281802,15862,,31507,0,,,
,0.8589499592781067,0.09368199855089188,20.635513305664062,,0.9701650142669678,3.3975300788879395,,,,,15175898,1280920,10125,,96818,0,,,
,0.8753106594085693,0.08977899700403214,20.635513305664062,,0.9989809989929199,3.3975300788879395,,,,,21256020,266431,12487,,24152,0,,,
,0.8916714787483215,0.09055899828672409,20.406230926513672,,1.0566149950027466,3.3975300788879395,,,,,50461164,0,14062,,73082,0,,,
,0.9162132143974304,0.09212099760770798,21.094079971313477,,1.0566149950027466,3.3975300788879395,,,,,12011631,899718,5587,,20821,0,,,
,0.8834907412528992,0.08977899700403214,20.406230926513672,,1.0566149950027466,3.3975300788879395,,,,,16092527,589735,32850,,20821,0,,,
,0.899852454662323,0.08821699768304825,19.718379974365234,,1.03740394115448,3.3975300788879395,,,,,18809870,230565,46312,,3123,0,,,
,0.899852454662323,0.09212099760770798,19.947664260864258,,0.9797700047492981,3.3975300788879395,,,,,3368203,602032,16162,,42683,0,,,
,0.9243934154510498,0.09290099889039993,20.406230926513672,,0.9797700047492981,3.3975300788879395,,,,,20019385,2505479,3412,,69751,0,,,
,0.9162132143974304,0.09290099889039993,19.718379974365234,,1.027798056602478,3.3975300788879395,,,,,10272749,162676,23362,,125968,0,,,
,0.9162132143974304,0.08977899700403214,20.17694664001465,,1.027798056602478,3.3975300788879395,,,,,14340627,256184,3487,,0,0,,,
,0.9243934154510498,0.08977899700403214,20.17694664001465,,0.9797700047492981,3.3975300788879395,,,,,21977391,792889,24150,,34771,0,,,
,0.8916714787483215,0.08977899700403214,20.406230926513672,,0.9797700047492981,3.3975300788879395,,,,,15219289,0,28012,,0,0,,,
,0.899852454662323,0.08665599673986435,19.718379974365234,,0.9221370220184326,3.3975300788879395,,,,,9860537,704506,34275,,6246,0,,,
,0.8589499592781067,0.0858749970793724,19.718379974365234,,0.8452919721603394,3.3975300788879395,,,,,22064172,153710,9300,,37894,0,,,
,0.8753106594085693,0.08743699640035629,19.48909568786621,,0.8452919721603394,3.3975300788879395,,,,,4838063,23056,1612,,0,0,,,
,0.8671298623085022,0.08743699640035629,19.25981330871582,,0.864503026008606,3.3975300788879395,,,,,11829390,627650,600,,6662,0,,,
,0.9162132143974304,0.0858749970793724,19.25981330871582,,0.8452919721603394,3.3975300788879395,,,,,58940847,40733,3037,,41642,0,,,
,0.899852454662323,0.0858749970793724,19.48909568786621,,0.8260809779167175,3.3975300788879395,,,,,18419353,19726,3825,,10827,0,,,
,0.899852454662323,0.071042001247406,19.25981330871582,,0.8260809779167175,3.3975300788879395,,,,,12129898,142950,337,,0,0,,,
,0.8916714787483215,0.07806800305843353,19.25981330871582,,0.8260809779167175,3.3975300788879395,,,,,12333807,139620,14137,,0,0,,,
,0.8916714787483215,0.0843140035867691,19.25981330871582,,0.749235987663269,3.3975300788879395,,,,,24027602,185221,17137,,832,0,,,
,0.9080324769020081,0.08899799734354019,19.25981330871582,,0.749235987663269,3.3975300788879395,,,,,23929973,0,3450,,0,0,,,
,0.9162132143974304,0.08899799734354019,19.718379974365234,,0.7684469819068909,3.3975300788879395,,,,,40982519,0,4612,,48721,0,,,
,0.899852454662323,0.07416500151157379,20.406230926513672,,0.7684469819068909,3.3975300788879395,,,,,14720296,257721,3787,,62463,0,,,
,0.9080324769020081,0.07572600245475769,20.635513305664062,,0.816474974155426,3.3975300788879395,,,,,79464649,51236,12937,,35396,0,,,
,0.9080324769020081,0.07572600245475769,20.635513305664062,,0.816474974155426,3.3975300788879395,,,,,23501489,129372,9262,,0,0,,,
,0.9489350318908691,0.07728800177574158,21.3233642578125,,0.7396299839019775,3.3975300788879395,,,,,107375720,19213,30600,,3747,0,,,
,0.9243934154510498,0.09212099760770798,20.864797592163086,,0.7684469819068909,3.3975300788879395,,,,,32464382,134496,3525,,0,0,,,
,0.9407543540000916,0.09680499881505966,20.17694664001465,,0.816474974155426,3.3975300788879395,,,,,31745723,0,2325,,36437,0,,,
,0.9489350318908691,0.09290099889039993,19.947664260864258,,0.7396299839019775,3.3975300788879395,,,,,13174502,153710,5925,,208,0,,,
,0.9734767079353333,0.07416500151157379,20.406230926513672,,0.7396299839019775,3.3975300788879395,,,,,53699369,64046,3750,,0,0,,,
,0.9734767079353333,0.08977899700403214,20.406230926513672,,0.749235987663269,3.3975300788879395,,,,,14790806,273348,0,,1041,0,,,
,0.9571160078048706,0.0843140035867691,20.17694664001465,,0.8933200240135193,3.3975300788879395,,,,,11407415,12809,13425,,10410,0,,,
,0.965295672416687,0.09133999794721603,20.17694664001465,,0.8933200240135193,3.3975300788879395,,,,,10248341,1547607,11737,,0,0,,,
,0.9816566109657288,0.09368199855089188,20.406230926513672,,0.7684469819068909,3.3975300788879395,,,,,32852701,1544277,1087,,5829,0,,,
,0.9816566109657288,0.09368199855089188,19.947664260864258,,0.8260809779167175,3.3975300788879395,,,,,5033321,170362,6712,,103273,0,,,
,0.9734767079353333,0.09368199855089188,20.635513305664062,,0.8548970222473145,3.3975300788879395,,,,,9697822,7173,6262,,11243,0,,,
,1.0225589275360107,0.0858749970793724,20.17694664001465,,0.8548970222473145,3.3975300788879395,,,,,45386676,768552,15600,,0,0,,,
,1.0225589275360107,0.08977899700403214,19.947664260864258,,0.8548970222473145,3.3975300788879395,,,,,24629648,204947,2887,,0,0,,,
,1.0061984062194824,0.0858749970793724,19.947664260864258,,0.7876579761505127,3.3975300788879395,,,,,8716107,75574,4912,,7297,0,,,
,1.0471007823944092,0.0843140035867691,19.718379974365234,,0.7876579761505127,3.3975300788879395,,,,,26864269,1742051,13087,,0,0,,,
,1.0552810430526733,0.0827530026435852,19.718379974365234,,0.7396299839019775,3.3975300788879395,,,,,50075312,769832,6637,,26651,0,,,
,1.0552810430526733,0.0827530026435852,20.17694664001465,,0.7396299839019775,3.3975300788879395,,,,,57169909,2049,8250,,0,0,,,
,1.0471007823944092,0.0858749970793724,19.718379974365234,,0.6723909974098206,3.3975300788879395,,,,,19596326,128092,11700,,36853,0,,,
,0.9980174899101257,0.0858749970793724,19.48909568786621,,0.7396299839019775,3.3975300788879395,,,,,56760464,2561,11925,,50387,0,,,
,1.0061984062194824,0.07884900271892548,19.25981330871582,,0.7972639799118042,3.3975300788879395,,,,,10261901,257464,16425,,127633,0,,,
,0.965295672416687,0.07963000237941742,19.25981330871582,,0.7684469819068909,3.3975300788879395,,,,,34327470,1037545,8587,,74956,0,,,
,0.9734767079353333,0.08197200298309326,19.030529022216797,,0.7588409781455994,3.3975300788879395,,,,,25882554,134496,15806,,34979,0,,,
,0.9734767079353333,0.08197200298309326,19.030529022216797,,0.7588409781455994,3.3975300788879395,,,,,8265929,0,11780,,0,0,,,
,1.0061984062194824,0.08197200298309326,19.030529022216797,,0.8452919721603394,3.3975300788879395,,,,,32689471,0,8512,,112226,0,,,
,0.965295672416687,0.08197200298309326,18.571962356567383,,0.9605590105056763,3.3975300788879395,,,,,27238514,76855,26737,,47264,0,,,
,0.9898375272750854,0.07728800177574158,18.571962356567383,,0.9605590105056763,3.3975300788879395,,,,,34247116,2004639,14812,,0,0,,,
,1.0471007823944092,0.07650700211524963,18.11339569091797,,0.9605590105056763,3.3975300788879395,,,,,33372874,1489709,16725,,0,0,,,
,1.0307401418685913,0.07650700211524963,18.11339569091797,,0.9605590105056763,3.3975300788879395,,,,,49312070,156272,29812,,14783,0,,,
,1.014378309249878,0.07806800305843353,17.654829025268555,,0.9317420125007629,3.3975300788879395,,,,,30872485,834647,12656,,0,0,,,
,1.0471007823944092,0.0827530026435852,17.884111404418945,,0.7684469819068909,3.3975300788879395,,,,,124384875,261820,12187,,13533,0,,,
,1.0389201641082764,0.08821699768304825,18.34267807006836,,0.864503026008606,3.3975300788879395,,,,,7609644,569753,21750,,82451,0,,,
,1.014378309249878,0.0858749970793724,18.34267807006836,,0.7876579761505127,3.3975300788879395,,,,,28008699,467535,3187,,24152,0,,,
,0.9980174899101257,0.0858749970793724,18.11339569091797,,0.7876579761505127,3.3975300788879395,,,,,26799183,0,4912,,0,0,,,
,0.9734767079353333,0.0858749970793724,18.34267807006836,,0.7108129858970642,3.3975300788879395,,,,,46287033,717315,6375,,1873,0,,,
,0.9898375272750854,0.0858749970793724,18.34267807006836,,0.7108129858970642,3.3975300788879395,,,,,26961898,12809,15525,,0,0,,,
,0.9489350318908691,0.07806800305843353,18.11339569091797,,0.7108129858970642,3.3975300788879395,,,,,45972450,1485867,6037,,0,0,,,
,0.9816566109657288,0.07884900271892548,17.654829025268555,,0.749235987663269,3.3975300788879395,,,,,43379855,219037,8775,,15615,0,,,
,0.9816566109657288,0.07963000237941742,18.11339569091797,,0.749235987663269,3.3975300788879395,,,,,11943291,630725,4312,,0,0,,,
,0.9980174899101257,0.07806800305843353,17.42554473876953,,0.749235987663269,3.3975300788879395,,,,,3335660,806979,22500,,0,0,,,
,0.9980174899101257,0.08041000366210938,16.966978073120117,,0.864503026008606,3.3975300788879395,,,,,3601428,306139,35287,,0,0,,,
,0.9980174899101257,0.07963000237941742,16.966978073120117,,0.8548970222473145,3.3975300788879395,,,,,6958784,1333437,5437,,66836,0,,,
,0.9898375272750854,0.08041000366210938,16.966978073120117,,0.6723909974098206,3.3975300788879395,,,,,12870767,153710,3900,,36020,0,,,
,0.9734767079353333,0.07884900271892548,17.19626235961914,,0.7012079954147339,3.3975300788879395,,,,,10408345,67888,13237,,146997,0,,,
,0.965295672416687,0.0827530026435852,17.42554473876953,,0.7204189896583557,3.3975300788879395,,,,,38541792,643021,12562,,72874,0,,,
,0.9734767079353333,0.08041000366210938,18.801246643066406,,0.6916019916534424,3.3975300788879395,,,,,18072228,343286,13500,,77454,0,,,
,0.9571160078048706,0.08197200298309326,18.11339569091797,,0.6916019916534424,3.3975300788879395,,,,,13277555,0,15150,,0,0,,,
,0.9816566109657288,0.08197200298309326,20.864797592163086,,0.6916019916534424,3.3975300788879395,,,,,30634677,163957,358950,,0,0,,,
,1.0061984062194824,0.07963000237941742,20.406230926513672,,0.6723909974098206,3.3975300788879395,,,,,47892489,197774,238162,,22695,0,,,
,1.0471007823944092,0.07963000237941742,19.947664260864258,,0.6916019916534424,3.3975300788879395,,,,,21586875,29461,105000,,26442,0,,,
,1.0716416835784912,0.08197200298309326,18.801246643066406,,0.7012079954147339,3.3975300788879395,,,,,25003892,301016,100950,,0,0,,,
,1.1943490505218506,0.08197200298309326,20.635513305664062,,0.7012079954147339,3.3975300788879395,,,,,120631580,12809,370087,,0,0,,,
,1.2434320449829102,0.07806800305843353,22.928348541259766,,0.7780529856681824,3.3975300788879395,,,,,46780493,2482423,699825,,2082,0,,,
,1.2025293111801147,0.0827530026435852,22.24049949645996,,0.6339690089225769,3.3975300788879395,,,,,36623381,345848,293917,,2914,0,,,
,1.1698079109191895,0.0827530026435852,21.55264663696289,,0.6723909974098206,3.3975300788879395,,,,,45140813,2561,81675,,47055,0,,,
,1.1125444173812866,0.07806800305843353,19.718379974365234,,0.7684469819068909,3.3975300788879395,,,,,30780280,3525091,138900,,107229,0,,,
,1.1452668905258179,0.07806800305843353,19.25981330871582,,0.7780529856681824,3.3975300788879395,,,,,7799478,358657,138675,,69959,0,,,
,1.1452668905258179,0.09368199855089188,22.011215209960938,,0.7684469819068909,3.3975300788879395,,,,,4366189,391961,371175,,54343,0,,,
,1.1534467935562134,0.09133999794721603,20.406230926513672,,0.7780529856681824,3.3975300788879395,,,,,10858523,659161,157987,,93278,0,,,
,1.1779885292053223,0.08665599673986435,20.406230926513672,,0.7876579761505127,3.3975300788879395,,,,,29527373,0,76537,,2914,0,,,
,1.2352519035339355,0.08665599673986435,21.781930923461914,,0.7876579761505127,3.3975300788879395,,,,,50047651,166519,252637,,4164,0,,,
,1.3006954193115234,0.08665599673986435,22.928348541259766,,0.816474974155426,3.3975300788879395,,,,,59062883,166519,360787,,53094,0,,,
,1.267973780632019,0.08743699640035629,22.24049949645996,,0.8068689703941345,3.3975300788879395,,,,,47827403,99911,135150,,52053,0,,,
,1.2270710468292236,0.08821699768304825,22.24049949645996,,0.816474974155426,3.3975300788879395,,,,,29201943,324072,85537,,3331,0,,,
,1.2270710468292236,0.08821699768304825,21.55264663696289,,0.816474974155426,3.3975300788879395,,,,,21594500,390680,90825,,0,0,,,
,1.3334177732467651,0.09055899828672409,22.699066162109375,,0.7684469819068909,3.3975300788879395,,,,,57104335,1284506,321112,,10410,0,,,
,1.3579585552215576,0.09368199855089188,23.386917114257812,,0.8548970222473145,3.3975300788879395,,,,,32966087,3586319,218025,,38935,0,,,
,1.3006954193115234,0.11632200330495834,22.928348541259766,,0.864503026008606,3.3975300788879395,,,,,24390999,8077481,191025,,119513,0,,,
,1.267973780632019,0.11319900304079056,22.699066162109375,,0.8452919721603394,3.3975300788879395,,,,,11021238,3307591,189168,,28108,0,,,
,1.3088761568069458,0.10695400089025497,22.24049949645996,,0.8452919721603394,3.3975300788879395,,,,,16521010,2386354,60937,,2706,0,,,
,1.3088761568069458,0.10383100062608719,22.24049949645996,,0.9317420125007629,3.3975300788879395,,,,,37196680,3509720,39787,,2082,0,,,
,1.3334177732467651,0.11319900304079056,22.699066162109375,,0.9317420125007629,3.3975300788879395,,,,,30460273,1357775,191512,,6246,0,,,
,1.3906804323196411,0.11319900304079056,25.22118377685547,,0.7780529856681824,3.3975300788879395,,,,,41264559,1385955,1222650,,1249,0,,,
,1.3661394119262695,0.10851500183343887,26.138317108154297,,0.8837140202522278,3.3975300788879395,,,,,31637246,854373,781537,,0,0,,,
,1.3906804323196411,0.10773500055074692,26.138317108154297,,0.8837140202522278,3.3975300788879395,,,,,11715489,834647,200475,,201341,0,,,
,1.3170560598373413,0.10461200028657913,25.679750442504883,,0.9125310182571411,3.3975300788879395,,,,,64554519,655318,301162,,7287,0,,,
,1.2925153970718384,0.10773500055074692,30.723987579345703,,0.7780529856681824,3.3975300788879395,,,,,32651504,3879906,1726068,,3956,0,,,
,1.349778652191162,0.11007700115442276,32.55825424194336,,0.8837140202522278,3.3975300788879395,,,,,19973239,3358572,1070062,,0,0,,,
,1.3743194341659546,0.10773500055074692,31.64112091064453,,0.8452919721603394,3.3975300788879395,,,,,46037536,411687,503831,,16656,0,,,
,1.4479438066482544,0.10461200028657913,33.47539138793945,,0.8452919721603394,3.3975300788879395,,,,,37419058,281802,965843,,0,0,,,
,1.4643054008483887,0.12490999698638916,33.016822814941406,,0.8837140202522278,3.3975300788879395,,,,,12952125,6605192,321126,,10410,0,,,
,1.4479438066482544,0.14286600053310394,33.933956146240234,,0.864503026008606,3.3975300788879395,,,,,11726337,21877345,492262,,57258,0,,,
,1.4397639036178589,0.1893170028924942,32.09968948364258,,0.8452919721603394,3.3975300788879395,,,,,31187068,43724461,454375,,98276,0,,,
,1.4315826892852783,0.171751007437706,32.55825424194336,,0.8452919721603394,3.3975300788879395,,,,,11395483,15835245,353025,,57050,0,,,
,1.5379297733306885,0.16394400596618652,32.09968948364258,,0.8548970222473145,3.3975300788879395,0.10499999672174454,,,,45798887,7839,906,,127217,0,84.0,,
,1.546109676361084,0.16199199855327606,31.64112091064453,,0.8548970222473145,3.3975300788879395,0.10499999672174454,,,,18175280,2723235,656,,19571,0,0.0,,
,1.5379297733306885,0.17370299994945526,29.348285675048828,,0.864503026008606,3.3975300788879395,0.10499999672174454,,,,15262680,6011357,368550,,136378,0,0.0,,
,1.5297489166259766,0.177606001496315,29.348285675048828,,0.8741090297698975,3.3975300788879395,0.10499999672174454,,,,13028058,10688509,258,,23944,0,0.0,,
,1.5133881568908691,0.16394400596618652,28.43115234375,,0.864503026008606,3.3975300788879395,0.07999999821186066,,,,22051578,10780222,236,,62463,0,16.0,,
,1.4806663990020752,0.18151000142097473,28.43115234375,,0.864503026008606,3.3975300788879395,0.0949999988079071,,,,6970662,20982751,197,,0,0,65.0,,
,1.4643054008483887,0.2322539985179901,29.348285675048828,,0.864503026008606,3.3975300788879395,0.10000000149011612,,,,10147691,100998495,119,,105147,0,16.0,,
,1.4479438066482544,0.19712300598621368,28.889719009399414,,0.8741090297698975,3.3975300788879395,0.10000000149011612,,,,3612276,35088242,22,,4164,0,0.0,,
,1.349778652191162,0.1951719969511032,27.972585678100586,,0.8741090297698975,3.3975300788879395,0.06499999761581421,,,,23105549,17541431,86,,0,0,62.0,,
,1.3579585552215576,0.21859200298786163,26.59688377380371,,0.8741090297698975,3.3975300788879395,0.07000000029802322,,,,18126466,17148701,62,,0,0,64.0,,
,1.349778652191162,0.22249600291252136,26.138317108154297,,0.8356860280036926,3.3975300788879395,0.07500000298023224,,,,11802271,61115512,135,,28108,0,40.0,,
,1.3579585552215576,0.20883400738239288,26.138317108154297,,0.7300249934196472,3.3975300788879395,0.07500000298023224,,,,6237413,21925508,37,,1041,0,0.0,,
,1.3334177732467651,0.21078500151634216,25.679750442504883,,0.7300249934196472,3.3975300788879395,0.07000000029802322,,,,17882393,10043693,60,,0,0,40.0,,
,1.3006954193115234,0.20297899842262268,24.762617111206055,,0.7396299839019775,3.3975300788879395,0.07000000029802322,,,,7857649,5522046,70,,0,0,86.0,,
